page_url,drug_name,price,description,rating,num_of_reviews
www.proficosmetics.ru/catalog/99302/,"Сыворотка-лифтинг с пептидами, в ампулах / Skin Contour Fluid 1*2 мл",236,"Skin Contour Fluid содержит стимулирующие синтез эластина пептиды, которые заметно подтягивают контуры лица. Пептиды обладают инновационным принципом прицельного воздействия на синтез эластина и эластиновую ткань в целом. Исследования in vivo показывают, что люди, использующие данные ампулы, ясно...                             ",4.8,47
www.proficosmetics.ru/catalog/3093717/,"Эссенция успокаивающая для чувствительной кожи, склонной к куперозу 30 мл",660,"Невесомая эссенция успокаивает, увлажняет и защищает чувствительную и склонную к куперозу кожу.                             ",No rating,No reviews
www.proficosmetics.ru/catalog/99300/,"Сыворотка-лифтинг с пептидами, в ампулах / Skin Contour Fluid 7*2 мл",2472,"Skin Contour Fluid содержит стимулирующие синтез эластина пептиды, которые заметно подтягивают контуры лица. Пептиды обладают инновационным принципом прицельного воздействия на синтез эластина и эластиновую ткань в целом. Исследования in vivo показывают, что люди, использующие данные ампулы, ясно...                             ",4.8,47
www.proficosmetics.ru/catalog/3124938/,Сыворотка успокаивающая для чувствительной кожи Антикупероз / Beauty Style Harmony 50 мл ,1130,"Активный препарат с успокаивающим и anti-age эффектом. Для коррекции проблем кожи с повышенной реактивностью и признаками возрастных изменений. Концентрированное средство гелевой текстуры обладает двойным корректирующим действием. Формула, основанная на комбинации троксерутина, ниацинамида и...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/2809500/,Сыворотка успокаивающая интенсивного действия / SENSITIVE SKIN 30 мл,5645,"Высококонцентрированная успокаивающая сыворотка c комплексом Skin Defense Complex+ из масла семян черной смородины, масла подсолнечника и лекарственного растения кардиоспермум, сходного по действию с кортизоном. Снимает раздражение и воспаление, стимулирует регенерацию, укрепляет и восстанавливает...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/53102/,Сыворотка для глазного контура / LE PRESTIGE 15 мл,3645,"Средство предназначено для глубокого увлажнения сухой и тонкой кожи периорбитальной зоны. Входящий в состав экстракт корня иглицы колючей улучшает микроциркуляцию, укрепляет стенки кровеносных сосудов, оказывает лимфодренажное действие. Гиалуронат натрия стимулирует клеточную пролиферацию, образует...                             ",4.33,4
www.proficosmetics.ru/catalog/3055362/,Сыворотка антивозрастная для лица / Anti-Age Stop time 25 30 г ,1470,"В сыворотке Stop time 25 сочетаются наиболее действенные антивозрастные компоненты: антиоксиданты, увлажняющие компоненты. Сыворотка применяется при возрастных изменениях кожи с сопутствующими проблемами, как изменение тургора кожи, контура, цвета кожи, единичные или множественные проявления...                             ",5.0,1
www.proficosmetics.ru/catalog/2147757/,Сыворотка для лица / Selective ProbioSkin 30 г,1890,"Сыворотка Пробиоскин (ProbioSkin) - это идеальное восстанавливающее средство для кожи с нарушенным иммунным ответом и повреждённым защитным барьером. Независимо от причины нарушения, будь то стресс, воспалительные процессы, розацеа или последствия агрессивного ухода за кожей, комплекс про- и...                             ",3.33,3
www.proficosmetics.ru/catalog/127645/,Сыворотка нейроактивная для лица Молочный рацион / Stress Control 10*2 мл,495,"Содержит рекордную дозу молочных протеинов, витаминов, минералов и жирных кислот — для быстрого восстановления сухой и чувствительной кожи. Реактивность кожи в ответ на внешние раздражители снижается: уходят покраснение, раздражение, расширение сосудов. Восполняется дефицит липидов, уменьшается...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/86334/,Сыворотка антикуперозная с эффектом лазерной коагуляции / Perfect Tone 30 мл,1220,"Капилляропротектор для ухода за тонкой чувствительной кожей с выраженной сосудистой сеткой. Нормализует проницаемость капилляров, укрепляет их стенки и улучшает их функциональность. Экстракт «зеленой икры» («морского винограда») - уникальный ингредиент по беспрецедентному содержанию полисахаридов,...                             ",4.71,21
www.proficosmetics.ru/catalog/3123592/,Сыворотка успокаивающая для чувствительной кожи с куперозом / Redness Relief Serum 50 мл ,420,"Профессиональная активная сыворотка разработана для профилактики и коррекции первых признаков купероза. Высокое содержание активных компонентов с тонизирующими свойствами обеспечивает эффективную борьбу с проявлениями купероза, сухости и повышенной реактивности кожи. Средство способствует улучшению...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/3058025/,Сыворотка-концентрат / Herbal Therapy 10*3 мл,780,"Антикуперозная сыворотка-концентрат Herbal Therapy INVIT / Инвит для чувствительной кожи, склонной к покраснениям и куперозу улучшает барьерные функции кожи и эффективно уменьшает проявление сосудистой сеточки на лице. Эта сыворотка идеально подходит для чувствительной кожи, нормализует обменные...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/28684/,Сыворотка мультивитаминная / Multivitamin Serum C THE SUCCESS 30 мл,7570,"HOLY LAND Cosmetics - одна из лабораторий, имеющих богатый опыт создания новых формул, содержащих витамины в активно действующих концентрациях. Мультивитаминная сыворотка Multivitamin Serum содержит настоящий коктейль важнейших для здоровья кожи витаминов (А, Е, F, Н, К, группы В), а также...                             ",4.71,10
www.proficosmetics.ru/catalog/28574/,Милликапсулы / Millicapsules C THE SUCCESS 30 мл,7260,"Высококонцентрированная сыворотка с витамином С. Милликапсулы содержат растворимую в масле форму витамина С - аскорбил пальмитат, гель содержит водорастворимую форму витамина С - L-аскорбиновую кислоту. При нанесении препарата на кожу содержимое милликапсул смешивается с гелем, и вместе они...                             ",4.71,39
www.proficosmetics.ru/catalog/85254/,Сыворотка Очарование / Alluring Serum Bio Phyto 30 мл,5345,"В составе сыворотки — увлажняющие компоненты, растительные экстракты и стабильная форма витамина С, которые быстро и эффективно возвращают коже упругость и эластичность, укрепляют сосудистую стенку капилляров, выравнивают цвет лица. Восстанавливает целостность рогового...                             ",5.0,10
www.proficosmetics.ru/catalog/3135325/,Концентрат активный Ультра Филлер / HA ULTRAFILLER SERUM 50 мл,3200,"Активный концентрат Ультра Филлер - инновационная сыворотка для любого типа кожи с выраженными признаками обезвоженности, повышенной чувствительностью, шелушениями, чувством стянутости и сухости, тусклым цветом лица, возрастными изменениями и сниженным тонусом кожи. Курсовое применение сыворотки HA...                             ",No rating,No reviews
www.proficosmetics.ru/catalog/99301/,"Сыворотка-лифтинг с пептидами, в ампулах / Skin Contour Fluid 3*2 мл",984,"Skin Contour Fluid содержит стимулирующие синтез эластина пептиды, которые заметно подтягивают контуры лица. Пептиды обладают инновационным принципом прицельного воздействия на синтез эластина и эластиновую ткань в целом. Исследования in vivo показывают, что люди, использующие данные ампулы, ясно...                             ",4.8,47
www.proficosmetics.ru/catalog/157045/,"Сыворотка-лифтинг с пептидами, в ампулах / Skin Contour Fluid 25*2 мл",5916,"Skin Contour Fluid содержит стимулирующие синтез эластина пептиды, которые заметно подтягивают контуры лица. Пептиды обладают инновационным принципом прицельного воздействия на синтез эластина и эластиновую ткань в целом. Исследования in vivo показывают, что люди, использующие данные ампулы, ясно...                             ",4.8,47
